24	4	6.41623
24	9	3.40322
24	19	6.7682
24	20	3.76132
24	36	4.87539
24	54	3.39695
24	64	4.57893
24	90	5.51109
25	7	3.04517
25	29	3.35419
25	40	6.04432
25	42	6.02592
25	53	3.63492
25	66	3.85784
25	69	4.42987
25	98	5.51193
25	100	5.6403
26	56	3.26105
26	58	3.76193
26	68	1.27844
26	74	3.70686
26	78	4.52034
26	79	4.52891
26	85	5.07212
26	93	5.54737
26	100	5.71375
27	1	3.36971
27	28	3.76961
27	37	0.0220815
27	62	3.44729
27	89	4.90003
27	90	5.05139
27	94	4.90495
27	96	5.8265
27	99	5.75725
28	14	3.38551
28	26	4.03837
28	50	3.81838
28	52	3.75661
28	57	4.4257
28	62	3.69766
28	84	4.83614
28	89	5.1504
28	90	5.30176
29	2	2.59366
29	7	3.19308
29	11	3.52068
29	16	5.85178
29	25	3.48234
29	53	3.78283
29	69	4.57778
29	98	5.65984
29	100	5.78821
30	32	3.3696
30	59	4.00739
30	60	3.50253
30	65	4.40933
30	67	4.24893
30	73	3.81045
30	74	8.15922
30	95	5.92678
30	96	5.87593
31	47	4.06336
31	50	3.53186
31	63	6.87865
31	80	4.84893
31	82	4.41331
31	84	4.54963
31	89	4.86388
31	90	5.01525
31	97	5.21146
32	8	2.83793
32	36	4.7983
32	60	3.4423
32	65	4.34911
32	67	4.1887
32	72	3.76237
32	87	6.24564
32	88	4.67047
32	98	5.58013
33	2	2.62353
33	35	2.84771
33	59	4.05675
33	62	3.54609
33	66	4.03563
33	75	4.1609
33	87	5.03158
33	94	5.00375
33	96	5.9253
34	3	3.58479
34	10	2.7502
34	45	3.26451
34	70	3.67868
34	76	4.30552
34	81	4.28413
34	86	4.5506
34	91	4.92702
34	92	4.99773
35	33	3.20608
35	39	3.55265
35	73	3.43016
35	87	4.60193
35	94	4.57409
35	95	5.5465
35	96	5.49565
35	97	4.91675
35	99	5.4264
36	30	3.93202
36	35	6.08177
36	54	3.84742
36	60	3.96987
36	65	4.87667
36	66	0.00378212
36	77	2.16177
36	88	5.19803
36	98	6.10769
37	6	3.46441
37	15	4.14111
37	17	3.5623
37	21	5.72937
37	24	0.0733252
37	47	0.715886
37	95	6.36968
37	99	6.42895
38	40	3.68142
38	48	6.96863
38	49	3.73034
38	51	3.9813
38	68	4.21865
38	80	4.93794
38	82	4.50233
38	85	5.13053
38	99	5.81012
39	5	3.35631
39	10	3.17594
39	15	1.86303
39	50	3.86934
39	62	3.74863
39	84	4.88711
39	87	5.23412
39	90	5.35273
39	94	5.20628
40	12	3.15826
40	31	3.41448
40	38	3.56632
40	41	4.03759
40	46	3.90941
40	51	4.07978
40	68	4.31713
40	74	3.86375
40	82	4.6008
41	28	2.9758
41	31	3.57446
41	40	3.93987
41	47	4.41083
41	49	3.98879
41	55	3.71966
41	74	4.02373
41	82	4.76078
41	97	5.55892
42	43	3.17606
42	48	3.10598
42	56	3.16854
42	58	3.66942
42	78	4.42783
42	79	4.4364
42	85	4.97961
42	93	5.45486
42	100	5.62124
43	26	3.52024
43	48	3.18745
43	56	3.25002
43	58	3.75089
43	72	3.75659
43	79	4.51788
43	85	5.06108
43	88	4.66469
43	93	5.53633
44	42	3.10625
44	56	3.21252
44	58	3.7134
44	61	3.65859
44	72	3.7191
44	77	4.18626
44	79	4.48039
44	93	5.49884
44	100	5.66523
45	18	3.4387
45	43	6.68346
45	71	4.31902
45	76	4.37141
45	77	4.18181
45	81	4.35001
45	86	4.61648
45	91	4.9929
45	92	5.06362
46	38	3.56825
46	41	4.03952
46	55	3.5616
46	59	4.11122
46	68	4.31905
46	82	4.60272
46	92	7.1499
46	97	5.40087
46	99	5.91052
47	12	3.34238
47	23	3.30986
47	27	6.20211
47	40	3.96401
47	49	4.01293
47	51	4.2639
47	55	3.7438
47	80	5.22054
47	97	5.58306
48	26	3.40698
48	70	3.67324
48	71	4.2477
48	72	3.64333
48	79	4.40461
48	85	4.94782
48	91	4.92158
48	92	4.99229
48	100	5.58945
49	21	0.0806958
49	23	3.0851
49	41	3.99695
49	51	4.03913
49	74	3.8231
49	80	4.99577
49	85	5.18836
49	97	5.3583
49	99	5.86796
50	16	3.84085
50	28	3.82767
50	31	3.32119
50	52	3.56429
50	57	4.23338
50	84	4.64383
50	85	6.84698
50	89	4.95808
50	90	5.10945
51	23	3.2162
51	41	4.12805
51	47	4.34131
51	49	3.91927
51	55	3.65014
51	80	5.12688
51	82	4.69126
51	87	4.13165
51	97	5.4894
52	14	3.14504
52	16	3.79269
52	27	3.34754
52	49	6.9689
52	57	4.18523
52	81	4.41842
52	84	4.59567
52	89	4.90993
52	90	5.06129
53	7	3.25859
53	29	3.56762
53	63	4.34622
53	66	4.07127
53	69	4.6433
53	75	8.74717
53	83	3.94071
53	98	5.72536
53	100	5.85373
54	4	6.28528
54	9	3.27227
54	11	1.35464
54	19	6.63725
54	20	3.63037
54	24	3.21817
54	36	4.74444
54	64	4.44798
55	2	6.67994
55	12	2.95207
55	38	3.36014
55	46	3.70322
55	47	4.04466
55	80	4.83023
55	82	4.39461
55	97	5.19276
55	99	5.70241
56	42	3.05171
56	43	3.1655
56	72	3.66456
56	74	3.60379
56	78	4.41727
56	79	4.42584
56	88	4.57266
56	93	5.4443
56	100	5.61068
57	27	3.62266
57	31	3.54816
57	39	4.16853
57	50	3.85303
57	62	3.73232
57	80	3.83172
57	84	4.8708
57	89	5.18505
57	90	5.33642
58	26	3.62356
58	43	3.36084
58	44	3.34165
58	61	3.79939
58	74	3.79914
58	78	4.61261
58	79	4.62119
58	93	5.63965
58	100	5.80603
59	3	0.559651
59	38	3.59133
59	55	3.58468
59	68	4.34213
59	73	3.93736
59	80	5.06142
59	87	5.10913
59	94	5.08129
59	96	6.00285
60	8	2.77487
60	13	2.39742
60	36	4.73524
60	65	4.28605
60	67	4.12564
60	72	3.69931
60	88	4.60741
60	98	5.51707
61	26	3.59279
61	43	3.33007
61	56	3.32256
61	72	3.82913
61	77	4.29629
61	78	4.58184
61	79	4.59042
61	88	4.73723
61	93	5.60888
62	28	3.673
62	35	2.6523
62	57	4.07872
62	75	3.96549
62	84	4.48916
62	89	4.80342
62	94	4.80834
62	95	5.78074
62	99	5.66065
63	7	3.42742
63	25	3.71667
63	29	3.73644
63	53	4.01716
63	64	0.225788
63	70	4.10634
63	83	4.10953
63	98	5.89418
63	100	6.02255
64	13	2.8622
64	17	3.4609
64	66	4.32776
64	76	2.2468
64	83	4.1972
64	94	5.29587
64	97	5.63853
64	98	6.3948
64	99	6.14818
65	13	2.84859
65	30	3.79257
65	32	3.69749
65	36	5.18641
65	60	3.83042
65	67	4.57682
65	72	4.15049
65	76	6.69401
65	88	5.05858
66	31	0.248785
66	61	7.57353
66	63	4.28067
66	69	4.57775
66	83	3.87516
66	95	5.94623
66	96	5.89539
66	97	5.31649
66	98	5.65981
67	4	4.01932
67	8	3.18877
67	13	2.81131
67	30	3.75529
67	32	3.66022
67	60	3.79314
67	65	4.69995
67	72	4.11321
67	98	5.93097
68	38	3.61403
68	40	3.82759
68	47	4.29855
68	49	3.87652
68	74	3.91145
68	82	4.6485
68	97	5.44665
68	99	5.9563
68	100	7.62988
69	7	3.4874
69	11	3.815
69	25	3.77666
69	29	3.79642
69	53	4.07715
69	63	4.57502
69	66	4.30007
69	73	8.27362
69	98	5.95416
70	22	3.42809
70	34	3.1489
70	63	4.24361
70	69	4.54069
70	83	3.83811
70	86	4.70683
70	91	5.08325
70	92	5.15396
70	100	5.75112
71	8	3.14873
71	10	3.1746
71	22	3.69626
71	34	3.41707
71	76	4.72992
71	81	4.70853
71	91	5.35142
71	92	5.42214
71	99	9.11105
72	32	3.34343
72	61	3.73591
72	65	4.38316
72	67	4.22275
72	77	4.26357
72	79	4.55771
72	88	4.70452
72	93	5.57616
72	98	5.61418
73	1	3.385
73	2	2.54002
73	64	4.52792
73	75	4.07739
73	83	3.82156
73	94	4.92023
73	96	5.84179
73	97	5.26289
73	99	5.77254
74	48	3.19558
74	55	3.39988
74	56	3.25814
74	58	3.75901
74	68	4.15733
74	85	5.0692
74	93	5.54446
74	99	5.7488
74	100	5.71084
75	5	3.1412
75	17	3.1562
75	27	3.42386
75	59	4.04418
75	73	3.84724
75	87	5.01901
75	94	4.99117
75	95	5.96358
75	96	5.91273
76	3	3.99127
76	18	3.7793
76	45	3.67099
76	48	3.48612
76	70	4.08517
76	77	4.52241
76	86	4.95708
76	91	5.33351
76	92	5.40422
77	18	3.65973
77	26	3.69933
77	60	6.5384
77	61	3.87517
77	71	4.54005
77	85	5.24017
77	86	4.83751
77	92	5.28464
77	93	5.71542
78	42	3.37741
78	44	3.47201
78	56	3.48368
78	61	3.92975
78	79	4.75154
78	88	4.89836
78	93	5.77
78	98	8.36225
78	100	5.93638
79	44	3.48753
79	53	1.05687
79	61	3.94527
79	74	3.94502
79	77	4.47294
79	78	4.75849
79	88	4.91388
79	93	5.78553
79	100	5.95191
80	9	1.5751
80	38	3.80205
80	46	4.14513
80	51	4.3155
80	55	3.7954
80	59	4.34502
80	82	4.83652
80	85	5.46472
80	99	6.14432
81	22	3.56243
81	50	3.73418
81	52	3.67241
81	76	4.59609
81	89	5.0662
81	90	5.21757
81	91	5.21759
81	92	5.2883
81	96	8.1919
82	12	3.19834
82	46	3.94949
82	47	4.29093
82	59	4.14938
82	68	4.35721
82	85	5.26908
82	86	3.20243
82	97	5.43902
82	99	5.94868
83	11	3.35589
83	63	4.11591
83	75	3.96623
83	87	4.83692
83	94	4.80908
83	96	5.73063
83	97	5.15173
83	98	5.49505
83	100	5.62342
84	10	3.04672
84	14	3.30727
84	28	3.94174
84	31	3.43526
84	52	3.67836
84	57	4.34745
84	81	4.58065
84	89	5.07215
84	90	5.22352
85	31	3.67043
85	40	4.03584
85	42	3.56761
85	43	3.6814
85	44	3.66221
85	46	4.16535
85	68	4.57307
85	74	4.11969
85	78	4.93317
86	34	3.32904
86	45	3.60088
86	70	4.01506
86	71	4.58952
86	76	4.6419
86	81	4.6205
86	91	5.2634
86	92	5.33411
86	100	7.89626
87	2	2.87958
87	5	3.40982
87	30	3.7701
87	66	4.29168
87	73	4.11587
87	75	4.41695
87	83	4.16113
87	94	5.2598
87	96	6.18135
88	23	3.12491
88	32	3.47068
88	42	3.31082
88	58	3.91797
88	60	3.60361
88	67	4.35
88	78	4.67638
88	93	5.70341
88	98	5.74143
89	14	3.38216
89	39	4.13052
89	50	3.81503
89	52	3.75326
89	54	4.42379
89	57	4.42235
89	81	4.65554
89	84	4.83279
89	90	5.29841
90	10	3.18009
90	14	3.44063
90	28	4.07511
90	52	3.81173
90	57	4.48082
90	62	3.75279
90	81	4.71402
90	84	4.89127
90	89	5.20552
91	8	3.09841
91	18	3.74689
91	48	3.45371
91	71	4.62722
91	76	4.6796
91	77	4.49
91	86	4.92467
91	92	5.37181
91	93	7.36739
92	10	3.09645
92	45	3.61076
92	70	4.02494
92	71	4.59939
92	76	4.65177
92	77	4.46218
92	81	4.63038
92	86	4.89685
92	91	5.27327
93	23	3.29621
93	26	3.85863
93	42	3.48212
93	43	3.59592
93	44	3.57673
93	56	3.5884
93	61	4.03446
93	78	4.84769
93	79	4.85626
94	27	3.40865
94	30	3.48626
94	33	3.60794
94	39	3.95451
94	75	4.13311
94	87	5.00379
94	95	5.94836
94	96	5.89751
94	99	5.82827
95	5	3.16205
95	38	0.00921541
95	41	2.72484
95	64	4.61971
95	70	7.87948
95	73	3.8681
95	75	4.16918
95	89	6.10885
95	96	5.93358
96	1	3.70954
96	5	3.3948
96	17	3.4098
96	35	3.08873
96	62	3.78712
96	80	4.56221
96	83	4.1461
96	97	5.58743
96	99	6.09708
97	5	3.19454
97	12	3.14648
97	27	3.4772
97	47	4.23907
97	55	3.5479
97	80	5.02464
97	82	4.58902
97	83	3.94584
97	87	5.07235
98	11	3.66546
98	25	3.62712
98	29	3.64688
98	32	3.53387
98	53	3.92761
98	65	4.5736
98	67	4.4132
98	69	4.72256
98	88	4.89497
99	12	3.22066
99	13	2.68502
99	33	3.75068
99	46	3.97181
99	51	4.14218
99	62	3.66104
99	64	4.72638
99	68	4.37953
99	96	6.04025
100	2	2.72718
100	53	3.91636
100	58	3.96992
100	61	3.9151
100	70	4.00553
100	77	4.44277
100	78	4.72833
100	83	4.00872
100	93	5.75536
