38	494	4.7403
38	532	5.14122
38	574	5.33313
38	599	5.62543
38	784	11.1075
38	928	12.4479
39	391	4.31836
39	448	4.68795
39	600	4.65305
39	676	4.98334
39	702	4.8245
39	726	5.00958
39	743	5.32796
39	770	5.10605
39	775	5.30127
39	805	5.52143
39	846	5.68853
39	851	5.59078
39	881	5.66391
39	913	5.8268
39	919	5.94294
39	930	5.86433
40	25	6.00149
40	42	3.87464
40	95	9.7337
40	112	11.605
40	127	3.75197
40	131	3.66665
40	155	0.141921
40	186	5.13692
40	208	5.70348
40	227	5.79838
40	273	6.39023
40	390	0.0154345
40	418	0.122574
40	868	14.5851
41	13	4.88948
41	31	5.06591
41	44	7.09509
41	63	6.14073
41	83	0.191862
41	92	4.77313
41	119	8.00132
41	136	6.17607
41	138	6.52926
41	483	5.14809
41	646	0.224421
41	678	10.1859
41	748	8.83597
41	791	6.93055
41	823	2.92979
42	25	5.20742
42	40	3.15199
42	95	8.93963
42	112	10.811
42	127	2.95791
42	131	2.87258
42	186	4.34285
42	208	4.90942
42	227	5.00431
42	273	5.59616
42	594	15.4047
42	747	19.6828
43	24	4.46584
43	52	6.93033
43	54	5.27663
43	58	8.28944
43	73	5.6967
43	78	4.54244
43	84	8.63701
43	86	4.27739
43	247	0.397111
43	266	5.69836
43	938	14.4071
44	31	4.56429
44	41	6.56766
44	63	5.6391
44	92	4.27151
44	119	7.4997
44	136	5.67445
44	138	6.02764
44	163	0.00273759
44	183	0.00135007
44	199	5.84185
44	344	0.186603
44	641	16.7476
44	792	2.08195
44	948	16.0113
44	949	12.3991
45	80	6.62129
45	82	7.02348
45	83	5.04645
45	210	5.93026
45	214	4.34259
45	294	5.62434
45	296	4.76427
45	310	8.06459
45	311	4.11527
45	360	4.77828
45	382	6.02724
45	394	4.67927
45	568	1.87239
46	4	5.10091
46	166	4.12474
46	189	6.75335
46	223	4.1476
46	225	5.06987
46	243	0.0533522
46	252	7.87265
46	266	0.371294
46	268	6.50038
46	277	6.22123
46	366	0.028886
46	724	13.9653
46	765	8.51535
46	787	1.57878
46	963	19.9437
47	37	10.7237
47	67	4.95407
47	68	5.37698
47	109	5.17018
47	140	3.98474
47	151	9.78902
47	159	0.330569
47	197	0.272629
47	221	6.27113
47	280	0.0691235
47	396	0.142199
47	404	0.0759208
47	748	7.70455
47	782	17.0159
47	887	13.8071
48	91	2.17335
48	122	4.50703
48	134	12.1012
48	245	3.65263
48	246	2.74992
48	285	5.48419
48	301	4.82392
48	324	4.52961
48	361	5.18187
48	377	6.66996
48	378	5.88902
48	399	8.09446
49	5	7.32195
49	172	4.42815
49	220	6.22429
49	279	4.68155
49	293	0.233433
49	295	4.82296
49	317	6.16692
49	319	7.0107
49	348	4.59723
49	355	6.42594
49	374	7.30193
49	390	5.11781
49	391	6.8765
49	873	10.9724
50	55	4.54447
50	69	3.47473
50	150	3.94911
50	215	4.71446
50	282	5.67405
50	309	5.01951
50	363	5.11362
50	428	9.16141
50	449	5.05349
50	452	5.44362
50	461	4.85299
50	470	6.88502
50	475	5.99166
50	628	11.0492
50	982	15.5639
51	72	4.56822
51	206	5.53249
51	312	4.71231
51	383	5.01079
51	420	5.29009
51	440	6.07416
51	468	5.25628
51	479	6.21338
51	480	5.1515
51	501	4.33553
51	511	4.57467
51	532	7.98101
51	578	6.42152
51	910	17.4506
52	24	4.14188
52	43	2.6535
52	54	4.95267
52	58	7.96548
52	73	5.37275
52	84	8.31305
52	86	3.95343
52	233	11.1626
52	266	5.37441
52	587	14.2217
52	760	3.01077
52	782	4.46758
52	944	3.88384
52	945	12.3652
52	988	2.79341
53	1	3.68701
53	18	5.15951
53	66	8.73805
53	81	3.54704
53	96	5.34552
53	113	3.73161
53	147	8.61014
53	167	5.20515
53	458	16.5582
53	579	2.87898
53	648	6.22434
53	675	3.35784
53	915	9.67464
53	968	11.9333
54	43	4.17127
54	52	8.12414
54	58	9.48325
54	73	6.89051
54	78	5.73625
54	84	9.83082
54	86	5.4712
54	89	0.00926747
54	137	13.2179
54	152	0.0182224
54	266	6.89217
54	331	0.0435873
54	427	0.00929303
54	502	0.00325255
55	50	4.49198
55	150	3.76939
55	215	4.53474
55	282	5.49433
55	309	4.83979
55	363	4.9339
55	428	8.98169
55	449	4.87377
55	452	5.2639
55	461	4.67327
55	470	6.7053
55	475	5.81193
55	789	12.7903
55	919	11.206
56	508	4.61421
56	531	4.58062
56	566	4.92668
56	628	5.02766
56	648	5.1301
56	656	4.65101
56	657	4.77181
56	708	4.99498
56	755	5.32018
56	768	5.45137
56	777	5.29893
56	806	5.51599
56	827	5.38547
56	848	5.77241
56	866	5.76752
57	22	6.28263
57	64	5.02607
57	121	5.2529
57	123	0.167994
57	143	3.79417
57	163	6.02442
57	167	0.236423
57	169	5.97597
57	198	5.83975
57	249	4.29902
57	274	7.81016
57	402	7.68098
57	848	14.8408
57	891	11.3613
58	24	3.25965
58	52	5.72413
58	54	4.07043
58	73	4.49051
58	84	7.43081
58	266	4.49217
58	287	12.7258
58	323	5.38633
58	327	0.253562
58	363	0.0741669
58	731	8.94266
58	806	7.39539
58	821	7.53228
58	840	8.32358
58	877	8.04263
59	15	6.21027
59	120	5.0369
59	158	4.41712
59	188	4.23595
59	224	5.2286
59	240	6.70421
59	261	5.88016
59	278	12.5271
59	298	11.8303
59	300	5.90173
59	327	8.36375
59	367	3.82117
59	450	4.45026
59	507	6.03922
60	124	7.30451
60	170	5.38025
60	177	5.41303
60	264	4.62287
60	271	3.70426
60	306	11.8687
60	335	5.48664
60	393	4.09438
60	411	5.96146
60	418	4.98009
60	436	7.85732
60	485	4.86017
60	499	4.72199
60	908	15.8217
61	62	7.5174
61	89	4.33244
61	183	5.28051
61	191	4.5521
61	235	4.21323
61	295	0.0704742
61	329	6.46202
61	347	5.48643
61	376	6.26738
61	417	5.92928
61	422	4.97955
61	433	5.00769
61	553	6.70359
61	563	6.3243
61	787	16.2125
62	61	4.08285
62	235	3.93807
62	252	0.000512907
62	333	12.0399
62	347	5.21127
62	372	12.7809
62	392	0.0423305
62	417	5.65411
62	422	4.70439
62	433	4.73253
62	434	0.123339
62	447	2.0775
62	553	6.42842
62	563	6.04914
62	652	15.9689
63	13	4.73894
63	31	4.91538
63	41	6.91875
63	44	6.94455
63	119	7.85079
63	136	6.02553
63	138	6.37873
63	145	0.0484281
63	148	0.00152298
63	185	0.0418019
63	199	6.19294
63	314	12.216
63	413	9.23579
63	835	7.54085
64	22	6.25782
64	121	5.22808
64	143	3.76936
64	163	5.99961
64	169	5.95116
64	182	6.32213
64	198	5.81494
64	249	4.27421
64	274	7.78535
64	402	7.65616
64	579	12.3671
64	677	1.09193
64	826	10.6939
64	987	7.06162
65	20	4.81947
65	125	5.59001
65	135	5.61667
65	211	5.83828
65	270	4.19969
65	322	4.47261
65	394	5.10092
65	434	6.15742
65	504	0.00264061
65	517	5.4441
65	545	4.92703
65	605	6.92886
65	623	5.45881
65	666	6.78962
65	716	15.1636
66	17	0.459445
66	18	4.50842
66	81	2.89594
66	91	9.25023
66	96	4.69443
66	113	3.08052
66	128	0.594449
66	147	7.95905
66	284	11.3516
66	290	0.0471189
66	503	0.00435745
66	567	3.24541
66	622	6.2941
66	675	14.0559
66	856	9.49262
67	37	10.4699
67	47	7.51805
67	65	0.0360005
67	68	5.12313
67	109	4.91633
67	140	3.73089
67	142	1.00671
67	151	9.53518
67	213	8.69712
67	221	6.01728
67	506	0.230783
67	799	10.0464
67	881	16.936
68	37	10.4294
68	47	7.47753
68	67	4.6597
68	109	4.87581
68	140	3.69036
68	142	0.966189
68	151	9.49465
68	205	14.374
68	213	8.6566
68	218	0.304774
68	221	5.97676
68	913	3.6349
68	969	10.0144
69	50	4.09268
69	55	3.96545
69	150	3.37008
69	215	4.13544
69	282	5.09503
69	309	4.44049
69	363	4.5346
69	428	8.58239
69	449	4.47447
69	452	4.8646
69	461	4.27397
69	470	6.306
69	475	5.41263
70	2	5.52294
70	8	4.48974
70	12	5.04708
70	23	4.99195
70	76	7.26281
70	123	4.58823
70	207	6.13927
70	267	4.541
70	337	5.16311
70	356	6.91761
70	400	14.1623
70	426	6.12998
70	970	11.4895
71	85	8.4045
71	102	7.36504
71	129	5.39231
71	146	4.9399
71	159	6.95615
71	192	0.339749
71	203	3.90048
71	218	3.89607
71	229	4.16892
71	234	9.91568
71	236	4.75049
71	406	0.0498544
71	637	17.6698
71	884	5.97411
72	51	4.63673
72	206	5.7675
72	284	4.21945
72	312	4.94732
72	383	5.2458
72	440	6.30917
72	468	5.49129
72	479	6.44839
72	480	5.3865
72	485	0.0374246
72	501	4.57054
72	511	4.80967
72	578	6.65652
72	810	12.0835
73	24	4.66779
73	43	3.17941
73	52	7.13228
73	54	5.47858
73	58	8.49139
73	66	0.122399
73	68	0.327437
73	84	8.83895
73	86	4.47934
73	266	5.90031
73	482	13.5307
73	500	18.476
73	844	2.53957
73	921	4.33432
74	4	4.37573
74	46	6.26063
74	166	3.39956
74	187	4.9808
74	189	6.02817
74	223	3.42242
74	225	4.34469
74	252	7.14747
74	268	5.7752
74	277	5.49605
74	971	14.4815
74	979	1.08505
75	29	4.53341
75	184	5.0327
75	197	4.75492
75	280	4.8154
75	397	4.56009
75	427	7.02032
75	432	5.81566
75	437	6.48834
75	467	5.25758
75	477	4.87626
75	548	5.09365
75	580	6.41458
75	595	5.64552
75	813	12.2459
75	886	8.01206
76	2	5.29979
76	12	4.82393
76	23	4.7688
76	123	4.36508
76	207	5.91612
76	221	0.260906
76	294	0.229401
76	356	6.69446
76	426	5.90683
76	588	5.92697
76	717	10.1787
76	769	12.7087
76	772	12.9389
76	795	4.91466
76	870	3.70179
77	34	5.22119
77	160	6.01753
77	217	4.69918
77	251	5.49034
77	290	4.93036
77	305	3.98964
77	334	3.95128
77	345	4.85092
77	349	6.08633
77	376	0.00786384
77	379	7.37018
77	381	6.50105
77	509	7.09762
77	996	16.5634
78	24	5.23768
78	43	3.7493
78	52	7.70217
78	54	6.04847
78	58	9.06128
78	73	6.46854
78	84	9.40884
78	86	5.04923
78	142	5.11019
78	266	6.4702
78	581	0.277785
78	789	6.05198
78	803	5.5901
78	851	6.8937
78	857	5.65022
79	162	4.73774
79	250	4.07078
79	313	7.85356
79	338	4.23246
79	370	5.09508
79	392	5.51577
79	414	5.08729
79	466	5.41949
79	493	6.67452
79	527	4.64819
79	542	5.238
79	560	5.65508
79	616	5.20996
79	632	18.4199
79	987	6.4413
80	83	5.11092
80	210	5.99473
80	214	4.40707
80	263	0.472535
80	294	5.68881
80	296	4.82874
80	305	10.5223
80	310	8.12906
80	311	4.17975
80	346	13.5484
80	360	4.84275
80	377	0.383466
80	382	6.09171
80	529	12.0356
80	540	3.06648
81	1	4.60202
81	18	6.07453
81	36	5.27332
81	53	6.40115
81	66	9.65306
81	96	6.26053
81	113	4.64663
81	147	9.52516
81	167	6.12017
81	420	0.0689518
81	480	0.0316297
81	604	11.9823
81	676	10.4554
82	16	0.129942
82	45	4.11962
82	210	6.05045
82	294	5.74454
82	296	4.88447
82	310	8.18479
82	311	4.23547
82	360	4.89848
82	382	6.14743
82	490	0.0642368
82	589	3.06146
82	707	9.46696
82	788	9.74846
82	879	13.9762
82	956	6.11776
83	7	0.00981211
83	45	4.16468
83	80	6.78655
83	82	7.18874
83	210	6.09551
83	214	4.50785
83	294	5.78959
83	296	4.92953
83	310	8.22984
83	311	4.28053
83	360	4.94354
83	382	6.19249
83	555	14.4398
83	762	1.07578
83	837	9.98003
84	24	3.54758
84	43	2.0592
84	52	6.01206
84	58	7.37118
84	86	3.35912
84	95	0.167477
84	162	0.0169065
84	213	0.10264
84	266	4.7801
84	604	1.98133
84	623	3.1632
84	693	17.5981
84	749	19.3211
84	755	8.60668
84	841	4.61576
85	102	6.15696
85	146	3.73182
85	203	2.6924
85	218	2.68799
85	219	0.719984
85	229	2.96084
85	234	8.7076
85	236	3.54241
85	575	16.6701
85	662	15.8426
85	690	2.38106
85	830	3.73624
85	971	3.31405
85	976	7.28756
85	977	6.40003
86	24	4.55362
86	43	3.06523
86	52	7.0181
86	54	5.3644
86	58	8.37722
86	73	5.78448
86	78	4.63021
86	84	8.72478
86	266	5.78614
86	361	0.137228
86	614	17.564
86	839	8.34186
86	859	5.93867
87	101	4.53599
87	155	4.7401
87	199	0.178835
87	204	4.82278
87	226	4.75386
87	303	6.41445
87	341	6.80964
87	371	5.09696
87	386	6.45102
87	410	6.3491
87	422	5.49394
87	424	5.11915
87	533	7.76582
87	845	16.9066
88	56	3.75865
88	144	4.05911
88	415	4.24434
88	508	4.81479
88	531	4.7812
88	566	5.12727
88	653	5.20812
88	657	4.9724
88	708	5.19557
88	755	5.52076
88	768	5.65195
88	777	5.49952
88	806	5.71657
88	827	5.58606
88	848	5.97299
88	866	5.96811
89	61	4.21328
89	62	7.37267
89	183	5.13578
89	191	4.40738
89	235	4.06851
89	329	6.31729
89	347	5.34171
89	376	6.12266
89	422	4.83483
89	433	4.86297
89	553	6.55886
89	563	6.17958
89	646	0.0264318
89	830	21.5339
90	17	4.6575
90	21	9.43058
90	32	0.390649
90	105	4.56324
90	108	6.39137
90	117	9.27311
90	181	3.85542
90	192	6.95656
90	200	3.76744
90	244	6.32718
90	472	3.36245
90	697	1.63761
90	794	15.4138
90	844	4.9867
90	973	12.5938
91	48	2.08528
91	122	4.57923
91	134	12.1734
91	245	3.72482
91	246	2.82212
91	285	5.55639
91	301	4.89612
91	324	4.60181
91	361	5.25407
91	377	6.74216
91	378	5.96122
91	399	8.16666
92	13	4.85955
92	31	5.03599
92	41	7.03936
92	44	7.06516
92	63	6.1108
92	119	7.9714
92	136	6.14614
92	138	6.49934
92	199	6.31355
92	328	0.0761058
92	351	0.0481503
92	445	0.0223965
92	817	16.4316
93	128	5.0391
93	148	5.0889
93	165	8.02554
93	185	6.05114
93	239	4.25396
93	262	5.69698
93	350	0.11632
93	375	5.84292
93	396	6.71069
93	398	6.18925
93	404	4.66046
93	406	4.24428
93	498	12.1497
93	503	4.84472
94	385	4.27683
94	453	4.70522
94	523	4.34101
94	535	4.90584
94	639	4.80189
94	780	5.55431
94	840	5.67386
94	841	5.75111
94	853	5.59055
94	908	5.98467
94	912	5.87037
94	937	5.98164
94	940	6.00751
94	947	6.13189
94	954	6.05425
94	961	6.41005
94	963	6.22291
94	978	6.33765
94	980	6.78784
94	990	6.26302
94	993	6.63809
94	995	6.21006
94	997	6.37771
94	998	6.07079
95	1	0.49321
95	15	0.0372091
95	25	4.68453
95	127	2.43502
95	138	0.144298
95	173	0.285362
95	186	3.81996
95	227	4.48142
95	273	5.07327
95	448	9.87142
95	496	0.0502353
95	650	1.27626
95	918	11.2692
95	989	10.37
95	992	19.38
96	1	4.44053
96	18	5.91303
96	36	5.11182
96	53	6.23965
96	66	9.49156
96	81	4.30055
96	113	4.48513
96	147	9.36366
96	167	5.95867
96	222	11.9471
96	435	13.449
96	441	4.81837
96	514	0.227413
96	724	8.42739
96	818	5.53141
97	254	3.86123
97	269	4.32326
97	412	4.31274
97	561	4.78398
97	593	4.68808
97	606	4.8786
97	622	5.29649
97	696	5.26151
97	706	5.23243
97	719	5.44188
97	740	5.31292
97	744	4.96537
97	787	5.47308
97	800	5.46473
98	39	3.56988
98	391	4.33978
98	661	4.78603
98	676	5.00477
98	702	4.84593
98	743	5.34938
98	752	5.06831
98	770	5.12747
98	775	5.3227
98	805	5.54285
98	846	5.70995
98	851	5.61221
98	881	5.68533
98	913	5.84822
98	919	5.96437
98	930	5.88575
99	153	4.07484
99	405	4.36283
99	454	4.83581
99	533	4.94642
99	550	4.58091
99	662	4.86312
99	700	5.02341
99	721	5.2656
99	727	5.35865
99	769	5.54627
99	813	5.67774
99	820	5.64915
99	842	5.79661
99	847	5.79975
99	857	5.81853
99	875	6.03646
100	145	4.08891
100	154	6.43007
100	164	4.14191
100	173	7.63121
100	190	5.39806
100	263	6.20242
100	331	5.39647
100	340	3.52489
100	350	9.25703
100	648	9.68649
100	721	4.7945
100	769	5.99395
100	885	9.26867
100	900	2.94452
100	909	9.27222
101	87	5.23261
101	155	4.57911
101	204	4.66179
101	226	4.59286
101	232	6.01623
101	303	6.25346
101	320	3.83733
101	341	6.64865
101	371	4.93597
101	386	6.29003
101	410	6.18811
101	424	4.95816
101	852	11.2369
101	967	10.3327
102	9	0.0674506
102	71	4.09362
102	85	8.11877
102	124	0.517155
102	146	4.65417
102	159	6.67042
102	203	3.61474
102	218	3.61034
102	234	9.62994
102	236	4.46475
102	590	15.8915
102	719	6.33557
102	904	9.03758
102	917	5.62158
102	920	10.5166
103	255	3.86134
103	384	4.35989
103	451	4.62269
103	597	4.71136
103	631	5.13265
103	636	4.85373
103	677	5.13335
103	750	4.98401
103	774	5.51003
103	811	5.56799
103	832	5.65782
103	835	5.75508
103	852	5.73946
103	873	5.77777
103	894	5.7951
103	936	6.16763
104	540	4.53044
104	554	4.27318
104	634	4.56508
104	715	4.80255
104	782	5.26408
104	786	5.24128
104	804	5.22599
104	814	5.26856
104	824	5.57745
104	838	5.57789
104	876	5.7622
104	885	5.69482
104	888	5.60886
104	907	5.80656
104	921	5.96061
104	922	6.10794
104	933	5.94719
104	939	5.84968
105	17	4.4113
105	21	9.18438
105	90	6.31419
105	108	6.14517
105	117	9.02691
105	181	3.60923
105	192	6.71036
105	200	3.52124
105	217	0.0705892
105	226	0.0856839
105	244	6.08098
105	248	8.24847
105	265	11.3822
105	892	13.5083
106	32	5.28993
106	126	5.45101
106	193	6.4897
106	293	7.52237
106	302	4.49646
106	351	4.72857
106	357	6.96607
106	365	4.89721
106	366	5.15741
106	496	5.50523
106	580	0.201948
106	705	18.5494
106	813	6.74077
106	878	2.47001
107	16	5.41977
107	111	4.47648
107	116	5.6128
107	122	0.0543566
107	180	4.6885
107	196	4.64546
107	219	6.30068
107	308	4.79327
107	315	5.75062
107	443	6.98877
107	476	5.4145
107	558	5.70938
107	565	8.24311
107	604	5.13505
107	633	13.7157
108	17	4.5746
108	21	9.34768
108	80	0.38715
108	90	6.47749
108	105	4.48034
108	117	9.19021
108	181	3.77253
108	192	6.87366
108	200	3.68455
